asignacion_id,calendario_sk,equipo_sk,personal_sk,rol_desempenado,horas_laboradas,id_clave_unica
1,20260826,6,213,PERFORISTA,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-A
2,20260826,6,337,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-A
3,20260826,6,79,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-A
4,20260826,6,42,PERFORISTA,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-B
5,20260826,6,20,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-B
6,20260826,6,378,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-XRD80USS-010-B
7,20260827,6,213,PERFORISTA,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-A
8,20260827,6,337,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-A
9,20260827,6,79,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-A
10,20260827,6,42,PERFORISTA,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-B
11,20260827,6,20,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-B
12,20260827,6,378,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-XRD80USS-010-B
13,20260828,6,141,PERFORISTA,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-A
14,20260828,6,50,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-A
15,20260828,6,335,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-A
16,20260828,6,213,PERFORISTA,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-B
17,20260828,6,337,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-B
18,20260828,6,79,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-XRD80USS-010-B
19,20260829,6,141,PERFORISTA,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-A
20,20260829,6,50,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-A
21,20260829,6,335,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-A
22,20260829,6,213,PERFORISTA,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-B
23,20260829,6,337,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-B
24,20260829,6,79,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-XRD80USS-010-B
25,20260830,6,141,PERFORISTA,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-A
26,20260830,6,50,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-A
27,20260830,6,335,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-A
28,20260830,6,213,PERFORISTA,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-B
29,20260830,6,337,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-B
30,20260830,6,79,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-XRD80USS-010-B
31,20260826,5,61,PERFORISTA,12.0,20260826-ANDAYCHAGUA-XRD150U-001-A
32,20260826,5,178,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-XRD150U-001-A
33,20260826,5,312,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-XRD150U-001-A
34,20260826,5,80,PERFORISTA,12.0,20260826-ANDAYCHAGUA-XRD150U-001-B
35,20260826,5,212,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-XRD150U-001-B
36,20260826,5,32,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-XRD150U-001-B
37,20260827,5,61,PERFORISTA,12.0,20260827-ANDAYCHAGUA-XRD150U-001-A
38,20260827,5,178,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-XRD150U-001-A
39,20260827,5,312,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-XRD150U-001-A
40,20260827,5,80,PERFORISTA,12.0,20260827-ANDAYCHAGUA-XRD150U-001-B
41,20260827,5,212,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-XRD150U-001-B
42,20260827,5,32,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-XRD150U-001-B
43,20260828,5,12,PERFORISTA,12.0,20260828-ANDAYCHAGUA-XRD150U-001-A
44,20260828,5,349,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-XRD150U-001-A
45,20260828,5,414,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-XRD150U-001-A
46,20260828,5,61,PERFORISTA,12.0,20260828-ANDAYCHAGUA-XRD150U-001-B
47,20260828,5,178,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-XRD150U-001-B
48,20260828,5,312,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-XRD150U-001-B
49,20260829,5,12,PERFORISTA,12.0,20260829-ANDAYCHAGUA-XRD150U-001-A
50,20260829,5,349,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-XRD150U-001-A
51,20260829,5,414,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-XRD150U-001-A
52,20260829,5,61,PERFORISTA,12.0,20260829-ANDAYCHAGUA-XRD150U-001-B
53,20260829,5,178,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-XRD150U-001-B
54,20260829,5,312,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-XRD150U-001-B
55,20260830,5,12,PERFORISTA,12.0,20260830-ANDAYCHAGUA-XRD150U-001-A
56,20260830,5,349,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-XRD150U-001-A
57,20260830,5,414,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-XRD150U-001-A
58,20260830,5,61,PERFORISTA,12.0,20260830-ANDAYCHAGUA-XRD150U-001-B
59,20260830,5,178,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-XRD150U-001-B
60,20260830,5,312,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-XRD150U-001-B
61,20260826,4,165,PERFORISTA,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-A
62,20260826,4,133,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-A
63,20260826,4,231,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-A
64,20260826,4,341,PERFORISTA,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-B
65,20260826,4,45,AYUDANTE 1,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-B
66,20260826,4,318,AYUDANTE 2,12.0,20260826-ANDAYCHAGUA-LF90D ST-002-B
67,20260827,4,165,PERFORISTA,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-A
68,20260827,4,133,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-A
69,20260827,4,231,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-A
70,20260827,4,341,PERFORISTA,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-B
71,20260827,4,45,AYUDANTE 1,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-B
72,20260827,4,318,AYUDANTE 2,12.0,20260827-ANDAYCHAGUA-LF90D ST-002-B
73,20260828,4,39,PERFORISTA,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-A
74,20260828,4,27,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-A
75,20260828,4,3,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-A
76,20260828,4,165,PERFORISTA,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-B
77,20260828,4,133,AYUDANTE 1,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-B
78,20260828,4,231,AYUDANTE 2,12.0,20260828-ANDAYCHAGUA-LF90D ST-002-B
79,20260829,4,39,PERFORISTA,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-A
80,20260829,4,27,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-A
81,20260829,4,70,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-A
82,20260829,4,165,PERFORISTA,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-B
83,20260829,4,133,AYUDANTE 1,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-B
84,20260829,4,231,AYUDANTE 2,12.0,20260829-ANDAYCHAGUA-LF90D ST-002-B
85,20260830,4,39,PERFORISTA,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-A
86,20260830,4,27,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-A
87,20260830,4,3,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-A
88,20260830,4,165,PERFORISTA,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-B
89,20260830,4,133,AYUDANTE 1,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-B
90,20260830,4,231,AYUDANTE 2,12.0,20260830-ANDAYCHAGUA-LF90D ST-002-B
91,20260826,2,152,PERFORISTA,12.0,20260826-AMERICANA-XRD50U-002-A
92,20260826,2,35,AYUDANTE 1,12.0,20260826-AMERICANA-XRD50U-002-A
93,20260826,2,3,AYUDANTE 2,12.0,20260826-AMERICANA-XRD50U-002-A
94,20260826,2,139,PERFORISTA,12.0,20260826-AMERICANA-XRD50U-002-B
95,20260826,2,291,AYUDANTE 1,12.0,20260826-AMERICANA-XRD50U-002-B
96,20260826,2,3,AYUDANTE 2,12.0,20260826-AMERICANA-XRD50U-002-B
97,20260827,2,339,PERFORISTA,12.0,20260827-AMERICANA-XRD50U-002-A
98,20260827,2,388,AYUDANTE 1,12.0,20260827-AMERICANA-XRD50U-002-A
99,20260827,2,3,AYUDANTE 2,12.0,20260827-AMERICANA-XRD50U-002-A
100,20260827,2,152,PERFORISTA,12.0,20260827-AMERICANA-XRD50U-002-B
101,20260827,2,35,AYUDANTE 1,12.0,20260827-AMERICANA-XRD50U-002-B
102,20260827,2,3,AYUDANTE 2,12.0,20260827-AMERICANA-XRD50U-002-B
103,20260828,2,339,PERFORISTA,12.0,20260828-AMERICANA-XRD50U-002-A
104,20260828,2,388,AYUDANTE 1,12.0,20260828-AMERICANA-XRD50U-002-A
105,20260828,2,3,AYUDANTE 2,12.0,20260828-AMERICANA-XRD50U-002-A
106,20260828,2,152,PERFORISTA,12.0,20260828-AMERICANA-XRD50U-002-B
107,20260828,2,35,AYUDANTE 1,12.0,20260828-AMERICANA-XRD50U-002-B
108,20260828,2,3,AYUDANTE 2,12.0,20260828-AMERICANA-XRD50U-002-B
109,20260829,2,339,PERFORISTA,12.0,20260829-AMERICANA-XRD50U-002-A
110,20260829,2,388,AYUDANTE 1,12.0,20260829-AMERICANA-XRD50U-002-A
111,20260829,2,3,AYUDANTE 2,12.0,20260829-AMERICANA-XRD50U-002-A
112,20260829,2,152,PERFORISTA,12.0,20260829-AMERICANA-XRD50U-002-B
113,20260829,2,35,AYUDANTE 1,12.0,20260829-AMERICANA-XRD50U-002-B
114,20260829,2,3,AYUDANTE 2,12.0,20260829-AMERICANA-XRD50U-002-B
115,20260830,2,339,PERFORISTA,12.0,20260830-AMERICANA-XRD50U-002-A
116,20260830,2,388,AYUDANTE 1,12.0,20260830-AMERICANA-XRD50U-002-A
117,20260830,2,3,AYUDANTE 2,12.0,20260830-AMERICANA-XRD50U-002-A
118,20260830,2,152,PERFORISTA,12.0,20260830-AMERICANA-XRD50U-002-B
119,20260830,2,35,AYUDANTE 1,12.0,20260830-AMERICANA-XRD50U-002-B
120,20260830,2,3,AYUDANTE 2,12.0,20260830-AMERICANA-XRD50U-002-B
121,20260826,3,265,PERFORISTA,12.0,20260826-AMERICANA-XRD50USS-001-A
122,20260826,3,113,AYUDANTE 1,12.0,20260826-AMERICANA-XRD50USS-001-A
123,20260826,3,3,AYUDANTE 2,12.0,20260826-AMERICANA-XRD50USS-001-A
124,20260826,3,218,PERFORISTA,12.0,20260826-AMERICANA-XRD50USS-001-B
125,20260826,3,60,AYUDANTE 1,12.0,20260826-AMERICANA-XRD50USS-001-B
126,20260826,3,3,AYUDANTE 2,12.0,20260826-AMERICANA-XRD50USS-001-B
127,20260827,3,350,PERFORISTA,12.0,20260827-AMERICANA-XRD50USS-001-A
128,20260827,3,271,AYUDANTE 1,12.0,20260827-AMERICANA-XRD50USS-001-A
129,20260827,3,3,AYUDANTE 2,12.0,20260827-AMERICANA-XRD50USS-001-A
130,20260827,3,265,PERFORISTA,12.0,20260827-AMERICANA-XRD50USS-001-B
131,20260827,3,113,AYUDANTE 1,12.0,20260827-AMERICANA-XRD50USS-001-B
132,20260827,3,3,AYUDANTE 2,12.0,20260827-AMERICANA-XRD50USS-001-B
133,20260828,3,350,PERFORISTA,12.0,20260828-AMERICANA-XRD50USS-001-A
134,20260828,3,271,AYUDANTE 1,12.0,20260828-AMERICANA-XRD50USS-001-A
135,20260828,3,3,AYUDANTE 2,12.0,20260828-AMERICANA-XRD50USS-001-A
136,20260828,3,265,PERFORISTA,12.0,20260828-AMERICANA-XRD50USS-001-B
137,20260828,3,113,AYUDANTE 1,12.0,20260828-AMERICANA-XRD50USS-001-B
138,20260828,3,3,AYUDANTE 2,12.0,20260828-AMERICANA-XRD50USS-001-B
139,20260829,3,366,PERFORISTA,12.0,20260829-AMERICANA-XRD50USS-001-A
140,20260829,3,271,AYUDANTE 1,12.0,20260829-AMERICANA-XRD50USS-001-A
141,20260829,3,3,AYUDANTE 2,12.0,20260829-AMERICANA-XRD50USS-001-A
142,20260829,3,265,PERFORISTA,12.0,20260829-AMERICANA-XRD50USS-001-B
143,20260829,3,113,AYUDANTE 1,12.0,20260829-AMERICANA-XRD50USS-001-B
144,20260829,3,3,AYUDANTE 2,12.0,20260829-AMERICANA-XRD50USS-001-B
145,20260830,3,366,PERFORISTA,12.0,20260830-AMERICANA-XRD50USS-001-A
146,20260830,3,271,AYUDANTE 1,12.0,20260830-AMERICANA-XRD50USS-001-A
147,20260830,3,3,AYUDANTE 2,12.0,20260830-AMERICANA-XRD50USS-001-A
148,20260830,3,265,PERFORISTA,12.0,20260830-AMERICANA-XRD50USS-001-B
149,20260830,3,113,AYUDANTE 1,12.0,20260830-AMERICANA-XRD50USS-001-B
150,20260830,3,3,AYUDANTE 2,12.0,20260830-AMERICANA-XRD50USS-001-B
151,20260826,12,207,PERFORISTA,12.0,20260826-CERRO-XRD150U-002-A
152,20260826,12,8,AYUDANTE 1,12.0,20260826-CERRO-XRD150U-002-A
153,20260826,12,314,AYUDANTE 2,12.0,20260826-CERRO-XRD150U-002-A
154,20260826,12,66,PERFORISTA,12.0,20260826-CERRO-XRD150U-002-B
155,20260826,12,379,AYUDANTE 1,12.0,20260826-CERRO-XRD150U-002-B
156,20260826,12,6,AYUDANTE 2,12.0,20260826-CERRO-XRD150U-002-B
157,20260827,12,207,PERFORISTA,12.0,20260827-CERRO-XRD150U-002-A
158,20260827,12,8,AYUDANTE 1,12.0,20260827-CERRO-XRD150U-002-A
159,20260827,12,314,AYUDANTE 2,12.0,20260827-CERRO-XRD150U-002-A
160,20260827,12,66,PERFORISTA,12.0,20260827-CERRO-XRD150U-002-B
161,20260827,12,6,AYUDANTE 1,12.0,20260827-CERRO-XRD150U-002-B
162,20260827,12,7,AYUDANTE 2,12.0,20260827-CERRO-XRD150U-002-B
163,20260828,12,66,PERFORISTA,12.0,20260828-CERRO-XRD150U-002-A
164,20260828,12,379,AYUDANTE 1,12.0,20260828-CERRO-XRD150U-002-A
165,20260828,12,313,AYUDANTE 2,12.0,20260828-CERRO-XRD150U-002-A
166,20260828,12,6,PERFORISTA,12.0,20260828-CERRO-XRD150U-002-B
167,20260828,12,406,AYUDANTE 1,12.0,20260828-CERRO-XRD150U-002-B
168,20260828,12,163,AYUDANTE 2,12.0,20260828-CERRO-XRD150U-002-B
169,20260829,12,66,PERFORISTA,12.0,20260829-CERRO-XRD150U-002-A
170,20260829,12,379,AYUDANTE 1,12.0,20260829-CERRO-XRD150U-002-A
171,20260829,12,313,AYUDANTE 2,12.0,20260829-CERRO-XRD150U-002-A
172,20260829,12,6,PERFORISTA,12.0,20260829-CERRO-XRD150U-002-B
173,20260829,12,406,AYUDANTE 1,12.0,20260829-CERRO-XRD150U-002-B
174,20260829,12,163,AYUDANTE 2,12.0,20260829-CERRO-XRD150U-002-B
175,20260830,12,66,PERFORISTA,12.0,20260830-CERRO-XRD150U-002-A
176,20260830,12,379,AYUDANTE 1,12.0,20260830-CERRO-XRD150U-002-A
177,20260830,12,313,AYUDANTE 2,12.0,20260830-CERRO-XRD150U-002-A
178,20260830,12,6,PERFORISTA,12.0,20260830-CERRO-XRD150U-002-B
179,20260830,12,406,AYUDANTE 1,12.0,20260830-CERRO-XRD150U-002-B
180,20260830,12,163,AYUDANTE 2,12.0,20260830-CERRO-XRD150U-002-B
181,20260826,9,115,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD50U-003-A
182,20260826,9,243,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD50U-003-A
183,20260826,9,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD50U-003-A
184,20260826,9,82,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD50U-003-B
185,20260826,9,18,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD50U-003-B
186,20260826,9,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD50U-003-B
187,20260827,9,389,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD50U-003-A
188,20260827,9,142,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD50U-003-A
189,20260827,9,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD50U-003-A
190,20260827,9,82,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD50U-003-B
191,20260827,9,18,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD50U-003-B
192,20260827,9,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD50U-003-B
193,20260828,9,389,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD50U-003-A
194,20260828,9,142,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD50U-003-A
195,20260828,9,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD50U-003-A
196,20260828,9,82,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
197,20260828,9,18,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
198,20260828,9,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
199,20260828,9,82,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
200,20260828,9,18,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
201,20260828,9,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD50U-003-B
202,20260829,9,389,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD50U-003-A
203,20260829,9,142,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD50U-003-A
204,20260829,9,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD50U-003-A
205,20260829,9,82,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD50U-003-B
206,20260829,9,18,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD50U-003-B
207,20260829,9,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD50U-003-B
208,20260830,9,389,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD50U-003-A
209,20260830,9,142,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD50U-003-A
210,20260830,9,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD50U-003-A
211,20260830,9,82,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD50U-003-B
212,20260830,9,18,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD50U-003-B
213,20260830,9,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD50U-003-B
214,20260826,10,323,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD50USS-004-A
215,20260826,10,220,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD50USS-004-A
216,20260826,10,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD50USS-004-A
217,20260826,10,96,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD50USS-004-B
218,20260826,10,352,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD50USS-004-B
219,20260826,10,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD50USS-004-B
220,20260827,10,29,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD50USS-004-A
221,20260827,10,307,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD50USS-004-A
222,20260827,10,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD50USS-004-A
223,20260827,10,96,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD50USS-004-B
224,20260827,10,283,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD50USS-004-B
225,20260827,10,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD50USS-004-B
226,20260828,10,29,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD50USS-004-A
227,20260828,10,307,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD50USS-004-A
228,20260828,10,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD50USS-004-A
229,20260828,10,96,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD50USS-004-B
230,20260828,10,3,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD50USS-004-B
231,20260828,10,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD50USS-004-B
232,20260829,10,29,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD50USS-004-A
233,20260829,10,307,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD50USS-004-A
234,20260829,10,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD50USS-004-A
235,20260829,10,96,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD50USS-004-B
236,20260829,10,3,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD50USS-004-B
237,20260829,10,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD50USS-004-B
238,20260830,10,29,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD50USS-004-A
239,20260830,10,307,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD50USS-004-A
240,20260830,10,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD50USS-004-A
241,20260830,10,96,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD50USS-004-B
242,20260830,10,3,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD50USS-004-B
243,20260830,10,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD50USS-004-B
244,20260826,7,334,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD100U-001-A
245,20260826,7,181,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD100U-001-A
246,20260826,7,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD100U-001-A
247,20260826,7,347,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD100U-001-B
248,20260826,7,365,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD100U-001-B
249,20260826,7,3,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD100U-001-B
250,20260827,7,402,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD100U-001-A
251,20260827,7,299,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD100U-001-A
252,20260827,7,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD100U-001-A
253,20260827,7,347,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD100U-001-B
254,20260827,7,365,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD100U-001-B
255,20260827,7,3,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD100U-001-B
256,20260828,7,402,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD100U-001-A
257,20260828,7,299,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD100U-001-A
258,20260828,7,3,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD100U-001-A
259,20260828,7,347,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD100U-001-B
260,20260828,7,365,AYUDANTE 1,12.0,20260828-CATALINA HUANCA-XRD100U-001-B
261,20260828,7,96,AYUDANTE 2,12.0,20260828-CATALINA HUANCA-XRD100U-001-B
262,20260829,7,402,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD100U-001-A
263,20260829,7,299,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD100U-001-A
264,20260829,7,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD100U-001-A
265,20260829,7,347,PERFORISTA,12.0,20260829-CATALINA HUANCA-XRD100U-001-B
266,20260829,7,365,AYUDANTE 1,12.0,20260829-CATALINA HUANCA-XRD100U-001-B
267,20260829,7,3,AYUDANTE 2,12.0,20260829-CATALINA HUANCA-XRD100U-001-B
268,20260830,7,402,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD100U-001-A
269,20260830,7,299,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD100U-001-A
270,20260830,7,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD100U-001-A
271,20260830,7,347,PERFORISTA,12.0,20260830-CATALINA HUANCA-XRD100U-001-B
272,20260830,7,365,AYUDANTE 1,12.0,20260830-CATALINA HUANCA-XRD100U-001-B
273,20260830,7,3,AYUDANTE 2,12.0,20260830-CATALINA HUANCA-XRD100U-001-B
274,20260826,11,410,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD90U-005-A
275,20260826,11,281,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD90U-005-A
276,20260826,11,150,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD90U-005-A
277,20260826,11,395,PERFORISTA,12.0,20260826-CATALINA HUANCA-XRD90U-005-B
278,20260826,11,108,AYUDANTE 1,12.0,20260826-CATALINA HUANCA-XRD90U-005-B
279,20260826,11,282,AYUDANTE 2,12.0,20260826-CATALINA HUANCA-XRD90U-005-B
280,20260827,11,78,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD90U-005-A
281,20260827,11,316,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD90U-005-A
282,20260827,11,251,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD90U-005-A
283,20260827,11,395,PERFORISTA,12.0,20260827-CATALINA HUANCA-XRD90U-005-B
284,20260827,11,108,AYUDANTE 1,12.0,20260827-CATALINA HUANCA-XRD90U-005-B
285,20260827,11,282,AYUDANTE 2,12.0,20260827-CATALINA HUANCA-XRD90U-005-B
286,20260828,11,78,PERFORISTA,12.0,20260828-CATALINA HUANCA-XRD90U-005-A
