hora_evento_id,calendario_sk,contrato_sk,equipo_sk,actividad_sk,turno_guardia,horas_reportadas,es_cobrable,categoria_disponibilidad,id_clave_unica
4206,20260829,14,69,9,A,0.5,True,Stand By Operativo,20260829-MOROCOCHA-XRD90USS-005-A
4207,20260829,14,69,27,A,2.5,True,Stand By Operativo,20260829-MOROCOCHA-XRD90USS-005-A
4208,20260829,14,69,31,A,1.0,True,Stand By Operativo,20260829-MOROCOCHA-XRD90USS-005-A
4209,20260829,14,69,47,A,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD90USS-005-A
4210,20260829,14,69,55,A,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD90USS-005-A
4211,20260829,14,69,58,A,2.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD90USS-005-A
4212,20260829,14,69,59,A,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD90USS-005-A
4213,20260829,14,69,60,B,12.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD90USS-005-B
4214,20260830,14,69,1,A,5.0,True,Tiempo Efectivo - Operativo,20260830-MOROCOCHA-XRD90USS-005-A
4215,20260830,14,69,5,A,1.0,False,Mantenimiento,20260830-MOROCOCHA-XRD90USS-005-A
4216,20260830,14,69,31,A,1.0,True,Stand By Operativo,20260830-MOROCOCHA-XRD90USS-005-A
4217,20260830,14,69,47,A,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD90USS-005-A
4218,20260830,14,69,55,A,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD90USS-005-A
4219,20260830,14,69,58,A,2.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD90USS-005-A
4220,20260830,14,69,59,A,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD90USS-005-A
4221,20260830,14,69,60,B,12.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD90USS-005-B
4222,20260831,14,69,1,A,5.0,True,Tiempo Efectivo - Operativo,20260831-MOROCOCHA-XRD90USS-005-A
4223,20260831,14,69,5,A,1.0,False,Mantenimiento,20260831-MOROCOCHA-XRD90USS-005-A
4224,20260831,14,69,6,A,1.0,False,Mantenimiento,20260831-MOROCOCHA-XRD90USS-005-A
4225,20260831,14,69,31,A,1.0,True,Stand By Operativo,20260831-MOROCOCHA-XRD90USS-005-A
4226,20260831,14,69,47,A,1.0,False,Stand By Inoperativo,20260831-MOROCOCHA-XRD90USS-005-A
4227,20260831,14,69,58,A,2.0,False,Stand By Inoperativo,20260831-MOROCOCHA-XRD90USS-005-A
4228,20260831,14,69,59,A,1.0,False,Stand By Inoperativo,20260831-MOROCOCHA-XRD90USS-005-A
4229,20260826,14,67,60,A,12.0,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD150USS-002-A
4230,20260826,14,67,1,B,5.0,True,Tiempo Efectivo - Operativo,20260826-MOROCOCHA-XRD150USS-002-B
4231,20260826,14,67,5,B,0.5,False,Mantenimiento,20260826-MOROCOCHA-XRD150USS-002-B
4232,20260826,14,67,6,B,0.5,False,Mantenimiento,20260826-MOROCOCHA-XRD150USS-002-B
4233,20260826,14,67,7,B,0.5,True,Stand By Operativo,20260826-MOROCOCHA-XRD150USS-002-B
4234,20260826,14,67,8,B,0.5,True,Stand By Operativo,20260826-MOROCOCHA-XRD150USS-002-B
4235,20260826,14,67,47,B,0.5,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD150USS-002-B
4236,20260826,14,67,55,B,1.0,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD150USS-002-B
4237,20260826,14,67,58,B,2.5,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD150USS-002-B
4238,20260826,14,67,59,B,1.0,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD150USS-002-B
4239,20260827,14,67,60,A,12.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD150USS-002-A
4240,20260827,14,67,1,B,5.5,True,Tiempo Efectivo - Operativo,20260827-MOROCOCHA-XRD150USS-002-B
4241,20260827,14,67,5,B,0.5,False,Mantenimiento,20260827-MOROCOCHA-XRD150USS-002-B
4242,20260827,14,67,7,B,0.5,True,Stand By Operativo,20260827-MOROCOCHA-XRD150USS-002-B
4243,20260827,14,67,8,B,0.5,True,Stand By Operativo,20260827-MOROCOCHA-XRD150USS-002-B
4244,20260827,14,67,47,B,1.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD150USS-002-B
4245,20260827,14,67,55,B,0.5,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD150USS-002-B
4246,20260827,14,67,58,B,2.5,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD150USS-002-B
4247,20260827,14,67,59,B,1.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD150USS-002-B
4248,20260828,14,67,60,A,12.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD150USS-002-A
4249,20260828,14,67,1,B,5.5,True,Tiempo Efectivo - Operativo,20260828-MOROCOCHA-XRD150USS-002-B
4250,20260828,14,67,5,B,0.5,False,Mantenimiento,20260828-MOROCOCHA-XRD150USS-002-B
4251,20260828,14,67,7,B,1.0,True,Stand By Operativo,20260828-MOROCOCHA-XRD150USS-002-B
4252,20260828,14,67,8,B,0.5,True,Stand By Operativo,20260828-MOROCOCHA-XRD150USS-002-B
4253,20260828,14,67,47,B,0.5,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD150USS-002-B
4254,20260828,14,67,55,B,1.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD150USS-002-B
4255,20260828,14,67,58,B,2.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD150USS-002-B
4256,20260828,14,67,59,B,1.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD150USS-002-B
4257,20260829,14,67,1,B,1.5,True,Tiempo Efectivo - Operativo,20260829-MOROCOCHA-XRD150USS-002-B
4258,20260829,14,67,5,B,0.5,False,Mantenimiento,20260829-MOROCOCHA-XRD150USS-002-B
4259,20260829,14,67,7,B,1.0,True,Stand By Operativo,20260829-MOROCOCHA-XRD150USS-002-B
4260,20260829,14,67,8,B,0.5,True,Stand By Operativo,20260829-MOROCOCHA-XRD150USS-002-B
4261,20260829,14,67,13,B,3.0,True,Stand By Operativo,20260829-MOROCOCHA-XRD150USS-002-B
4262,20260829,14,67,47,B,0.5,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD150USS-002-B
4263,20260829,14,67,55,B,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD150USS-002-B
4264,20260829,14,67,58,B,2.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD150USS-002-B
4265,20260829,14,67,59,B,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD150USS-002-B
4266,20260829,14,67,70,B,1.0,True,Stand By Cliente,20260829-MOROCOCHA-XRD150USS-002-B
4267,20260830,14,67,1,B,4.0,True,Tiempo Efectivo - Operativo,20260830-MOROCOCHA-XRD150USS-002-B
4268,20260830,14,67,5,B,0.5,False,Mantenimiento,20260830-MOROCOCHA-XRD150USS-002-B
4269,20260830,14,67,7,B,1.0,True,Stand By Operativo,20260830-MOROCOCHA-XRD150USS-002-B
4270,20260830,14,67,8,B,0.5,True,Stand By Operativo,20260830-MOROCOCHA-XRD150USS-002-B
4271,20260830,14,67,14,B,1.5,True,Stand By Operativo,20260830-MOROCOCHA-XRD150USS-002-B
4272,20260830,14,67,47,B,0.5,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD150USS-002-B
4273,20260830,14,67,55,B,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD150USS-002-B
4274,20260830,14,67,58,B,2.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD150USS-002-B
4275,20260830,14,67,59,B,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD150USS-002-B
4276,20260826,14,68,60,A,12.0,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD80USS-011-A
4277,20260826,14,68,60,B,12.0,False,Stand By Inoperativo,20260826-MOROCOCHA-XRD80USS-011-B
4278,20260827,14,68,60,A,12.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD80USS-011-A
4279,20260827,14,68,17,B,6.0,True,Stand By Operativo,20260827-MOROCOCHA-XRD80USS-011-B
4280,20260827,14,68,52,B,2.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD80USS-011-B
4281,20260827,14,68,55,B,1.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD80USS-011-B
4282,20260827,14,68,58,B,2.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD80USS-011-B
4283,20260827,14,68,59,B,1.0,False,Stand By Inoperativo,20260827-MOROCOCHA-XRD80USS-011-B
4284,20260828,14,68,17,A,3.0,True,Stand By Operativo,20260828-MOROCOCHA-XRD80USS-011-A
4285,20260828,14,68,50,A,2.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD80USS-011-A
4286,20260828,14,68,55,A,1.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD80USS-011-A
4287,20260828,14,68,58,A,2.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD80USS-011-A
4288,20260828,14,68,59,A,1.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD80USS-011-A
4289,20260828,14,68,70,A,3.0,True,Stand By Cliente,20260828-MOROCOCHA-XRD80USS-011-A
4290,20260828,14,68,60,B,12.0,False,Stand By Inoperativo,20260828-MOROCOCHA-XRD80USS-011-B
4291,20260829,14,68,17,B,8.0,True,Stand By Operativo,20260829-MOROCOCHA-XRD80USS-011-B
4292,20260829,14,68,55,B,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD80USS-011-B
4293,20260829,14,68,58,B,2.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD80USS-011-B
4294,20260829,14,68,59,B,1.0,False,Stand By Inoperativo,20260829-MOROCOCHA-XRD80USS-011-B
4295,20260830,14,68,60,A,12.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-A
4296,20260830,14,68,14,B,4.5,True,Stand By Operativo,20260830-MOROCOCHA-XRD80USS-011-B
4297,20260830,14,68,17,B,2.0,True,Stand By Operativo,20260830-MOROCOCHA-XRD80USS-011-B
4298,20260830,14,68,47,B,0.5,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-B
4299,20260830,14,68,52,B,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-B
4300,20260830,14,68,55,B,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-B
4301,20260830,14,68,58,B,2.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-B
4302,20260830,14,68,59,B,1.0,False,Stand By Inoperativo,20260830-MOROCOCHA-XRD80USS-011-B
4303,20260826,4,18,47,A,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-A
4304,20260826,4,18,50,A,3.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-A
4305,20260826,4,18,55,A,1.15,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-A
4306,20260826,4,18,58,A,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-A
4307,20260826,4,18,59,A,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-A
4308,20260826,4,18,70,A,3.0,True,Stand By Cliente,20260826-CATALINA HUANCA-XRD50U-003-A
4309,20260826,4,18,1,B,1.0,True,Tiempo Efectivo - Operativo,20260826-CATALINA HUANCA-XRD50U-003-B
4310,20260826,4,18,5,B,0.5,False,Mantenimiento,20260826-CATALINA HUANCA-XRD50U-003-B
4311,20260826,4,18,20,B,1.0,True,Stand By Operativo,20260826-CATALINA HUANCA-XRD50U-003-B
4312,20260826,4,18,48,B,0.5,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4313,20260826,4,18,50,B,2.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4314,20260826,4,18,52,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4315,20260826,4,18,55,B,2.15,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4316,20260826,4,18,58,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4317,20260826,4,18,59,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50U-003-B
4318,20260827,4,18,1,A,4.0,True,Tiempo Efectivo - Operativo,20260827-CATALINA HUANCA-XRD50U-003-A
4319,20260827,4,18,5,A,0.5,False,Mantenimiento,20260827-CATALINA HUANCA-XRD50U-003-A
4320,20260827,4,18,8,A,0.5,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50U-003-A
4321,20260827,4,18,55,A,3.15,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-A
4322,20260827,4,18,58,A,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-A
4323,20260827,4,18,59,A,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-A
4324,20260827,4,18,1,B,4.5,True,Tiempo Efectivo - Operativo,20260827-CATALINA HUANCA-XRD50U-003-B
4325,20260827,4,18,5,B,0.5,False,Mantenimiento,20260827-CATALINA HUANCA-XRD50U-003-B
4326,20260827,4,18,6,B,0.5,False,Mantenimiento,20260827-CATALINA HUANCA-XRD50U-003-B
4327,20260827,4,18,7,B,1.0,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50U-003-B
4328,20260827,4,18,8,B,0.5,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50U-003-B
4329,20260827,4,18,9,B,0.5,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50U-003-B
4330,20260827,4,18,47,B,0.5,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-B
4331,20260827,4,18,55,B,0.15,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-B
4332,20260827,4,18,58,B,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-B
4333,20260827,4,18,59,B,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50U-003-B
4334,20260828,4,18,1,A,5.5,True,Tiempo Efectivo - Operativo,20260828-CATALINA HUANCA-XRD50U-003-A
4335,20260828,4,18,5,A,0.5,False,Mantenimiento,20260828-CATALINA HUANCA-XRD50U-003-A
4336,20260828,4,18,8,A,0.5,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50U-003-A
4337,20260828,4,18,47,A,0.5,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-A
4338,20260828,4,18,55,A,0.15,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-A
4339,20260828,4,18,58,A,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-A
4340,20260828,4,18,59,A,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-A
4341,20260828,4,18,74,A,1.0,True,Stand By Cliente,20260828-CATALINA HUANCA-XRD50U-003-A
4342,20260828,4,18,1,B,4.5,True,Tiempo Efectivo - Operativo,20260828-CATALINA HUANCA-XRD50U-003-B
4343,20260828,4,18,5,B,0.5,False,Mantenimiento,20260828-CATALINA HUANCA-XRD50U-003-B
4344,20260828,4,18,7,B,0.5,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50U-003-B
4345,20260828,4,18,8,B,0.5,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50U-003-B
4346,20260828,4,18,9,B,1.0,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50U-003-B
4347,20260828,4,18,47,B,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-B
4348,20260828,4,18,55,B,0.15,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-B
4349,20260828,4,18,58,B,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-B
4350,20260828,4,18,59,B,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50U-003-B
4351,20260829,4,18,1,A,3.5,True,Tiempo Efectivo - Operativo,20260829-CATALINA HUANCA-XRD50U-003-A
4352,20260829,4,18,5,A,0.5,False,Mantenimiento,20260829-CATALINA HUANCA-XRD50U-003-A
4353,20260829,4,18,7,A,1.0,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-A
4354,20260829,4,18,8,A,0.5,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-A
4355,20260829,4,18,9,A,1.5,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-A
4356,20260829,4,18,47,A,1.0,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-A
4357,20260829,4,18,55,A,0.15,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-A
4358,20260829,4,18,58,A,1.0,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-A
4359,20260829,4,18,59,A,1.0,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-A
4360,20260829,4,18,5,B,0.5,False,Mantenimiento,20260829-CATALINA HUANCA-XRD50U-003-B
4361,20260829,4,18,7,B,0.5,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-B
4362,20260829,4,18,9,B,1.0,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-B
4363,20260829,4,18,16,B,1.0,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-B
4364,20260829,4,18,18,B,2.0,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50U-003-B
4365,20260829,4,18,47,B,0.5,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-B
4366,20260829,4,18,50,B,2.5,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-B
4367,20260829,4,18,55,B,0.15,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-B
4368,20260829,4,18,58,B,1.0,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-B
4369,20260829,4,18,59,B,1.0,False,Stand By Inoperativo,20260829-CATALINA HUANCA-XRD50U-003-B
4370,20260830,4,18,1,A,1.0,True,Tiempo Efectivo - Operativo,20260830-CATALINA HUANCA-XRD50U-003-A
4371,20260830,4,18,5,A,0.5,False,Mantenimiento,20260830-CATALINA HUANCA-XRD50U-003-A
4372,20260830,4,18,6,A,0.5,False,Mantenimiento,20260830-CATALINA HUANCA-XRD50U-003-A
4373,20260830,4,18,8,A,0.5,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-A
4374,20260830,4,18,18,A,1.0,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-A
4375,20260830,4,18,20,A,2.0,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-A
4376,20260830,4,18,47,A,0.5,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-A
4377,20260830,4,18,50,A,2.0,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-A
4378,20260830,4,18,55,A,0.15,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-A
4379,20260830,4,18,58,A,1.0,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-A
4380,20260830,4,18,59,A,1.0,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-A
4381,20260830,4,18,1,B,4.0,True,Tiempo Efectivo - Operativo,20260830-CATALINA HUANCA-XRD50U-003-B
4382,20260830,4,18,5,B,0.5,False,Mantenimiento,20260830-CATALINA HUANCA-XRD50U-003-B
4383,20260830,4,18,7,B,1.0,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-B
4384,20260830,4,18,8,B,0.5,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-B
4385,20260830,4,18,9,B,0.5,True,Stand By Operativo,20260830-CATALINA HUANCA-XRD50U-003-B
4386,20260830,4,18,47,B,0.5,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-B
4387,20260830,4,18,55,B,1.15,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-B
4388,20260830,4,18,58,B,1.0,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-B
4389,20260830,4,18,59,B,1.0,False,Stand By Inoperativo,20260830-CATALINA HUANCA-XRD50U-003-B
4390,20260831,4,18,1,A,6.0,True,Tiempo Efectivo - Operativo,20260831-CATALINA HUANCA-XRD50U-003-A
4391,20260831,4,18,5,A,0.5,False,Mantenimiento,20260831-CATALINA HUANCA-XRD50U-003-A
4392,20260831,4,18,7,A,0.5,True,Stand By Operativo,20260831-CATALINA HUANCA-XRD50U-003-A
4393,20260831,4,18,8,A,0.5,True,Stand By Operativo,20260831-CATALINA HUANCA-XRD50U-003-A
4394,20260831,4,18,47,A,0.5,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-A
4395,20260831,4,18,55,A,0.15,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-A
4396,20260831,4,18,58,A,1.0,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-A
4397,20260831,4,18,59,A,1.0,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-A
4398,20260831,4,18,1,B,6.0,True,Tiempo Efectivo - Operativo,20260831-CATALINA HUANCA-XRD50U-003-B
4399,20260831,4,18,5,B,0.5,False,Mantenimiento,20260831-CATALINA HUANCA-XRD50U-003-B
4400,20260831,4,18,7,B,0.5,True,Stand By Operativo,20260831-CATALINA HUANCA-XRD50U-003-B
4401,20260831,4,18,9,B,0.5,True,Stand By Operativo,20260831-CATALINA HUANCA-XRD50U-003-B
4402,20260831,4,18,47,B,0.5,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-B
4403,20260831,4,18,55,B,0.15,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-B
4404,20260831,4,18,58,B,1.0,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-B
4405,20260831,4,18,59,B,1.0,False,Stand By Inoperativo,20260831-CATALINA HUANCA-XRD50U-003-B
4406,20260826,4,19,1,A,4.5,True,Tiempo Efectivo - Operativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4407,20260826,4,19,5,A,0.5,False,Mantenimiento,20260826-CATALINA HUANCA-XRD50USS-004-A
4408,20260826,4,19,8,A,0.5,True,Stand By Operativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4409,20260826,4,19,9,A,1.0,True,Stand By Operativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4410,20260826,4,19,10,A,0.5,True,Stand By Operativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4411,20260826,4,19,55,A,1.15,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4412,20260826,4,19,58,A,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4413,20260826,4,19,59,A,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-A
4414,20260826,4,19,1,B,5.0,True,Tiempo Efectivo - Operativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4415,20260826,4,19,5,B,0.5,False,Mantenimiento,20260826-CATALINA HUANCA-XRD50USS-004-B
4416,20260826,4,19,7,B,0.5,True,Stand By Operativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4417,20260826,4,19,47,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4418,20260826,4,19,55,B,1.15,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4419,20260826,4,19,58,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4420,20260826,4,19,59,B,1.0,False,Stand By Inoperativo,20260826-CATALINA HUANCA-XRD50USS-004-B
4421,20260827,4,19,1,A,3.0,True,Tiempo Efectivo - Operativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4422,20260827,4,19,7,A,0.5,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4423,20260827,4,19,8,A,0.5,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4424,20260827,4,19,9,A,1.0,True,Stand By Operativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4425,20260827,4,19,55,A,3.15,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4426,20260827,4,19,58,A,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4427,20260827,4,19,59,A,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-A
4428,20260827,4,19,1,B,4.0,True,Tiempo Efectivo - Operativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4429,20260827,4,19,5,B,0.5,False,Mantenimiento,20260827-CATALINA HUANCA-XRD50USS-004-B
4430,20260827,4,19,47,B,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4431,20260827,4,19,55,B,0.15,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4432,20260827,4,19,58,B,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4433,20260827,4,19,59,B,1.0,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4434,20260827,4,19,60,B,2.5,False,Stand By Inoperativo,20260827-CATALINA HUANCA-XRD50USS-004-B
4435,20260828,4,19,1,A,5.0,True,Tiempo Efectivo - Operativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4436,20260828,4,19,5,A,0.5,False,Mantenimiento,20260828-CATALINA HUANCA-XRD50USS-004-A
4437,20260828,4,19,7,A,0.5,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4438,20260828,4,19,8,A,0.5,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4439,20260828,4,19,9,A,1.0,True,Stand By Operativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4440,20260828,4,19,47,A,0.5,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4441,20260828,4,19,55,A,0.15,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4442,20260828,4,19,58,A,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4443,20260828,4,19,59,A,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-A
4444,20260828,4,19,55,B,0.15,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-B
4445,20260828,4,19,58,B,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-B
4446,20260828,4,19,59,B,1.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-B
4447,20260828,4,19,60,B,8.0,False,Stand By Inoperativo,20260828-CATALINA HUANCA-XRD50USS-004-B
4448,20260829,4,19,1,A,5.0,True,Tiempo Efectivo - Operativo,20260829-CATALINA HUANCA-XRD50USS-004-A
4449,20260829,4,19,5,A,0.5,False,Mantenimiento,20260829-CATALINA HUANCA-XRD50USS-004-A
4450,20260829,4,19,7,A,0.5,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50USS-004-A
4451,20260829,4,19,8,A,0.5,True,Stand By Operativo,20260829-CATALINA HUANCA-XRD50USS-004-A
