ID_CLAVE_UNICA,FECHA,CTR,MAQUINA,TURNO_ESTANDAR,METRAJE_DETALLADO,METRAJE_CONTROL_INTERNO,DIFERENCIA_METRAJE,ESTADO_TURNO
2026-07-08|CATALINA HUANCA|XRD125UFDR-001|B,2026-07-08,CATALINA HUANCA,XRD125UFDR-001,B,22.39999999999999,22.4,-0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD50U-003|A,2026-07-08,CATALINA HUANCA,XRD50U-003,A,16.6,16.6,0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD50U-003|B,2026-07-08,CATALINA HUANCA,XRD50U-003,B,40.4,40.4,0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD50USS-004|A,2026-07-08,CATALINA HUANCA,XRD50USS-004,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD50USS-004|B,2026-07-08,CATALINA HUANCA,XRD50USS-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD90U-005|A,2026-07-08,CATALINA HUANCA,XRD90U-005,A,21.0,21.0,0.0,COINCIDE OK
2026-07-08|CATALINA HUANCA|XRD90U-005|B,2026-07-08,CATALINA HUANCA,XRD90U-005,B,21.0,21.0,0.0,COINCIDE OK
2026-07-08|CERRO|XRD150U-002|A,2026-07-08,CERRO,XRD150U-002,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CERRO|XRD150U-002|B,2026-07-08,CERRO,XRD150U-002,B,1.0,1.0,0.0,COINCIDE OK
2026-07-08|CHUNGAR|LM110U-001|A,2026-07-08,CHUNGAR,LM110U-001,A,7.199999999999999,7.2,-0.0,COINCIDE OK
2026-07-08|CHUNGAR|LM110U-001|B,2026-07-08,CHUNGAR,LM110U-001,B,13.499999999999996,13.5,-0.0,COINCIDE OK
2026-07-08|CHUNGAR|LM90U-001|A,2026-07-08,CHUNGAR,LM90U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CHUNGAR|LM90U-001|B,2026-07-08,CHUNGAR,LM90U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CHUNGAR|XRD120U-001|A,2026-07-08,CHUNGAR,XRD120U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CHUNGAR|XRD120U-001|B,2026-07-08,CHUNGAR,XRD120U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CHUNGAR|XRD90U-021|A,2026-07-08,CHUNGAR,XRD90U-021,A,8.549999999999997,10.35,-1.8,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|CHUNGAR|XRD90U-021|B,2026-07-08,CHUNGAR,XRD90U-021,B,21.25,19.45,1.8,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|CHUNGAR|XRD90USS-003|A,2026-07-08,CHUNGAR,XRD90USS-003,A,24.15,24.15,0.0,COINCIDE OK
2026-07-08|CHUNGAR|XRD90USS-003|B,2026-07-08,CHUNGAR,XRD90USS-003,B,1.5499999999999972,1.55,-0.0,COINCIDE OK
2026-07-08|COBRIZA|XDR100ST-001|A,2026-07-08,COBRIZA,XDR100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XDR100ST-001|B,2026-07-08,COBRIZA,XDR100ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XLM75UFDR-003|A,2026-07-08,COBRIZA,XLM75UFDR-003,A,9.400000000000006,9.4,0.0,COINCIDE OK
2026-07-08|COBRIZA|XLM75UFDR-003|B,2026-07-08,COBRIZA,XLM75UFDR-003,B,17.799999999999997,17.8,-0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD125UFDR-002|A,2026-07-08,COBRIZA,XRD125UFDR-002,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD125UFDR-002|B,2026-07-08,COBRIZA,XRD125UFDR-002,B,51.0,51.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD150U-008|A,2026-07-08,COBRIZA,XRD150U-008,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD150U-008|B,2026-07-08,COBRIZA,XRD150U-008,B,24.7,24.7,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD50UFDR-001|A,2026-07-08,COBRIZA,XRD50UFDR-001,A,15.000000000000004,15.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD50UFDR-001|B,2026-07-08,COBRIZA,XRD50UFDR-001,B,30.0,30.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD50USS-002|A,2026-07-08,COBRIZA,XRD50USS-002,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD50USS-002|B,2026-07-08,COBRIZA,XRD50USS-002,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD80USS-006|A,2026-07-08,COBRIZA,XRD80USS-006,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD80USS-006|B,2026-07-08,COBRIZA,XRD80USS-006,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD90U-019|A,2026-07-08,COBRIZA,XRD90U-019,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COBRIZA|XRD90U-019|B,2026-07-08,COBRIZA,XRD90U-019,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|COLQUISIRI|XRD80USS-012|A,2026-07-08,COLQUISIRI,XRD80USS-012,A,23.0,23.0,0.0,COINCIDE OK
2026-07-08|COLQUISIRI|XRD80USS-012|B,2026-07-08,COLQUISIRI,XRD80USS-012,B,31.30000000000001,31.3,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XLM75UFDR-002|A,2026-07-08,CONDESTABLE,XLM75UFDR-002,A,17.19999999999999,17.2,-0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XLM75UFDR-002|B,2026-07-08,CONDESTABLE,XLM75UFDR-002,B,8.5,8.5,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XLM75UFDR-004|A,2026-07-08,CONDESTABLE,XLM75UFDR-004,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XLM75UFDR-004|B,2026-07-08,CONDESTABLE,XLM75UFDR-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XRD150USS-003|A,2026-07-08,CONDESTABLE,XRD150USS-003,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XRD150USS-003|B,2026-07-08,CONDESTABLE,XRD150USS-003,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XRD80ITH-001|A,2026-07-08,CONDESTABLE,XRD80ITH-001,A,35.0,35.0,0.0,COINCIDE OK
2026-07-08|CONDESTABLE|XRD80ITH-001|B,2026-07-08,CONDESTABLE,XRD80ITH-001,B,30.099999999999994,30.1,-0.0,COINCIDE OK
2026-07-08|CUCULII|XRD100ST-001|A,2026-07-08,CUCULI,XRD100ST-001,A,0.0,30.0,-30.0,SOLO EN CONTROL INTERNO
2026-07-08|CUCULII|XRD100ST-001|B,2026-07-08,CUCULI,XRD100ST-001,B,0.0,15.0,-15.0,SOLO EN CONTROL INTERNO
2026-07-08|CUCULI|XRD100ST-001|A,2026-07-08,CUCULI,XRD100ST-001,A,30.0,0.0,30.0,SOLO EN DETALLADO
2026-07-08|CUCULI|XRD100ST-001|B,2026-07-08,CUCULI,XRD100ST-001,B,15.0,0.0,15.0,SOLO EN DETALLADO
2026-07-08|INMACULADA|XLM75UFDR-001|A,2026-07-08,INMACULADA,XLM75UFDR-001,A,37.2,19.5,17.7,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XLM75UFDR-001|B,2026-07-08,INMACULADA,XLM75UFDR-001,B,0.0,17.7,-17.7,SOLO EN CONTROL INTERNO
2026-07-08|INMACULADA|XRD150U-003|A,2026-07-08,INMACULADA,XRD150U-003,A,46.5,24.0,22.5,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XRD150U-003|B,2026-07-08,INMACULADA,XRD150U-003,B,0.0,22.5,-22.5,SOLO EN CONTROL INTERNO
2026-07-08|INMACULADA|XRD150USS-004|A,2026-07-08,INMACULADA,XRD150USS-004,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|INMACULADA|XRD150USS-004|B,2026-07-08,INMACULADA,XRD150USS-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|INMACULADA|XRD250U-001|A,2026-07-08,INMACULADA,XRD250U-001,A,19.200000000000003,16.5,2.7,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XRD250U-001|B,2026-07-08,INMACULADA,XRD250U-001,B,0.0,2.7,-2.7,SOLO EN CONTROL INTERNO
2026-07-08|INMACULADA|XRD80USS-008|A,2026-07-08,INMACULADA,XRD80USS-008,A,42.0,27.0,15.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XRD80USS-008|B,2026-07-08,INMACULADA,XRD80USS-008,B,0.0,15.0,-15.0,SOLO EN CONTROL INTERNO
2026-07-08|INMACULADA|XRD90U-012|A,2026-07-08,INMACULADA,XRD90U-012,A,45.0,23.0,22.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XRD90U-012|B,2026-07-08,INMACULADA,XRD90U-012,B,0.0,22.0,-22.0,SOLO EN CONTROL INTERNO
2026-07-08|INMACULADA|XRD90U-016|A,2026-07-08,INMACULADA,XRD90U-016,A,28.599999999999994,1.6,27.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|INMACULADA|XRD90U-016|B,2026-07-08,INMACULADA,XRD90U-016,B,0.0,27.0,-27.0,SOLO EN CONTROL INTERNO
2026-07-08|LA ESTRELLA|XRD150U-004|A,2026-07-08,LA ESTRELLA,XRD150U-004,A,3.0,3.0,0.0,COINCIDE OK
2026-07-08|LA ESTRELLA|XRD150U-004|B,2026-07-08,LA ESTRELLA,XRD150U-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|LA ESTRELLA|XRD150U-006|A,2026-07-08,LA ESTRELLA,XRD150U-006,A,44.0,44.0,0.0,COINCIDE OK
2026-07-08|LA ESTRELLA|XRD150U-006|B,2026-07-08,LA ESTRELLA,XRD150U-006,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD150USS-002|A,2026-07-08,MOROCOCHA,XRD150USS-002,A,18.200000000000003,18.2,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD150USS-002|B,2026-07-08,MOROCOCHA,XRD150USS-002,B,13.650000000000006,13.65,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD80USS-011|A,2026-07-08,MOROCOCHA,XRD80USS-011,A,24.8,24.8,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD80USS-011|B,2026-07-08,MOROCOCHA,XRD80USS-011,B,30.200000000000003,30.2,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD90USS-005|A,2026-07-08,MOROCOCHA,XRD90USS-005,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|MOROCOCHA|XRD90USS-005|B,2026-07-08,MOROCOCHA,XRD90USS-005,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|RAURA|XRD150U-005|A,2026-07-08,RAURA,XRD150U-005,A,21.090000000000003,21.09,0.0,COINCIDE OK
2026-07-08|RAURA|XRD150U-005|B,2026-07-08,RAURA,XRD150U-005,B,19.950000000000003,19.95,0.0,COINCIDE OK
2026-07-08|RAURA|XRD150UBT-001|A,2026-07-08,RAURA,XRD150UBT-001,A,24.33,24.33,0.0,COINCIDE OK
2026-07-08|RAURA|XRD150UBT-001|B,2026-07-08,RAURA,XRD150UBT-001,B,25.81,25.81,0.0,COINCIDE OK
2026-07-08|RAURA|XRD90USS-001|A,2026-07-08,RAURA,XRD90USS-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-08|RAURA|XRD90USS-001|B,2026-07-08,RAURA,XRD90USS-001,B,11.05,11.05,0.0,COINCIDE OK
2026-07-08|RAURA|XRD90USS-004|A,2026-07-08,RAURA,XRD90USS-004,A,3.8400000000000034,3.84,0.0,COINCIDE OK
2026-07-08|RAURA|XRD90USS-004|B,2026-07-08,RAURA,XRD90USS-004,B,7.770000000000003,7.77,0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|DE710ST-001|A,2026-07-08,SAN CRISTOBAL,DE710ST-001,A,1.5,1.5,0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|DE710ST-001|B,2026-07-08,SAN CRISTOBAL,DE710ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-004|A,2026-07-08,SAN CRISTOBAL,XRD90U-004,A,23.599999999999994,23.6,-0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-004|B,2026-07-08,SAN CRISTOBAL,XRD90U-004,B,14.449999999999989,14.45,-0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-010|A,2026-07-08,SAN CRISTOBAL,XRD90U-010,A,21.0,21.0,0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-010|B,2026-07-08,SAN CRISTOBAL,XRD90U-010,B,15.149999999999975,15.15,-0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-023|A,2026-07-08,SAN CRISTOBAL,XRD90U-023,A,6.449999999999989,6.45,-0.0,COINCIDE OK
2026-07-08|SAN CRISTOBAL|XRD90U-023|B,2026-07-08,SAN CRISTOBAL,XRD90U-023,B,3.4499999999999886,3.45,-0.0,COINCIDE OK
2026-07-08|TICLIO|XRD150U-007|A,2026-07-08,TICLIO,XRD150U-007,A,6.5,6.5,0.0,COINCIDE OK
2026-07-08|TICLIO|XRD150U-007|B,2026-07-08,TICLIO,XRD150U-007,B,7.599999999999994,7.6,-0.0,COINCIDE OK
2026-07-08|YAULIYACU|XDR50USS-00T|A,2026-07-08,YAULIYACU,XDR50USS-00T,A,14.950000000000015,14.95,0.0,COINCIDE OK
2026-07-08|YAULIYACU|XDR50USS-00T|B,2026-07-08,YAULIYACU,XDR50USS-00T,B,0.0,0.0,0.0,COINCIDE OK
2026-07-08|YAULIYACU|XRD125USS-001|A,2026-07-08,YAULIYACU,XRD125USS-001,A,5.599999999999994,3.2,2.4,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-08|YAULIYACU|XRD125USS-001|B,2026-07-08,YAULIYACU,XRD125USS-001,B,0.0,2.4,-2.4,SOLO EN CONTROL INTERNO
2026-07-08|YAULIYACU|XRD50USS-003|A,2026-07-08,YAULIYACU,XRD50USS-003,A,32.6,0.0,32.6,SOLO EN DETALLADO
2026-07-08|YAULIYACU|XRD50USS-003|B,2026-07-08,YAULIYACU,XRD50USS-003,B,0.0,32.6,-32.6,SOLO EN CONTROL INTERNO
2026-07-09|AMERICANA|LM110U-001|A,2026-07-09,AMERICANA,LM110U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|AMERICANA|LM110U-001|B,2026-07-09,AMERICANA,LM110U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|AMERICANA|XRD50U-002|A,2026-07-09,AMERICANA,XRD50U-002,A,35.0,35.0,0.0,COINCIDE OK
2026-07-09|AMERICANA|XRD50U-002|B,2026-07-09,AMERICANA,XRD50U-002,B,35.0,35.0,0.0,COINCIDE OK
2026-07-09|AMERICANA|XRD50USS-001|A,2026-07-09,AMERICANA,XRD50USS-001,A,4.5,4.5,0.0,COINCIDE OK
2026-07-09|AMERICANA|XRD50USS-001|B,2026-07-09,AMERICANA,XRD50USS-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|LF90D ST-002|A,2026-07-09,ANDAYCHAGUA,LF90D ST-002,A,29.5,29.5,0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|LF90D ST-002|B,2026-07-09,ANDAYCHAGUA,LF90D ST-002,B,17.400000000000034,17.4,0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|XRD150U-001|A,2026-07-09,ANDAYCHAGUA,XRD150U-001,A,16.94999999999999,16.95,-0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|XRD150U-001|B,2026-07-09,ANDAYCHAGUA,XRD150U-001,B,13.400000000000034,13.4,0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|XRD80USS-010|A,2026-07-09,ANDAYCHAGUA,XRD80USS-010,A,9.899999999999991,9.9,-0.0,COINCIDE OK
2026-07-09|ANDAYCHAGUA|XRD80USS-010|B,2026-07-09,ANDAYCHAGUA,XRD80USS-010,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD100U-001|A,2026-07-09,CATALINA HUANCA,XRD100U-001,A,25.200000000000003,25.2,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD100U-001|B,2026-07-09,CATALINA HUANCA,XRD100U-001,B,28.5,28.5,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD125UFDR-001|A,2026-07-09,CATALINA HUANCA,XRD125UFDR-001,A,20.099999999999994,20.1,-0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD125UFDR-001|B,2026-07-09,CATALINA HUANCA,XRD125UFDR-001,B,17.80000000000001,17.8,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD50U-003|A,2026-07-09,CATALINA HUANCA,XRD50U-003,A,9.5,9.5,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD50U-003|B,2026-07-09,CATALINA HUANCA,XRD50U-003,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD50USS-004|A,2026-07-09,CATALINA HUANCA,XRD50USS-004,A,4.0,4.0,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD50USS-004|B,2026-07-09,CATALINA HUANCA,XRD50USS-004,B,23.8,23.8,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD90U-005|A,2026-07-09,CATALINA HUANCA,XRD90U-005,A,20.0,20.0,0.0,COINCIDE OK
2026-07-09|CATALINA HUANCA|XRD90U-005|B,2026-07-09,CATALINA HUANCA,XRD90U-005,B,20.5,20.5,0.0,COINCIDE OK
2026-07-09|CERRO|XRD150U-002|A,2026-07-09,CERRO,XRD150U-002,A,9.0,9.0,0.0,COINCIDE OK
2026-07-09|CERRO|XRD150U-002|B,2026-07-09,CERRO,XRD150U-002,B,12.099999999999998,12.1,-0.0,COINCIDE OK
2026-07-09|CHUNGAR|LM110U-001|A,2026-07-09,CHUNGAR,LM110U-001,A,14.800000000000004,14.8,0.0,COINCIDE OK
2026-07-09|CHUNGAR|LM110U-001|B,2026-07-09,CHUNGAR,LM110U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CHUNGAR|LM90U-001|A,2026-07-09,CHUNGAR,LM90U-001,A,16.5,4.5,12.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|CHUNGAR|LM90U-001|B,2026-07-09,CHUNGAR,LM90U-001,B,0.0,12.0,-12.0,SOLO EN CONTROL INTERNO
2026-07-09|CHUNGAR|XRD120U-001|A,2026-07-09,CHUNGAR,XRD120U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CHUNGAR|XRD120U-001|B,2026-07-09,CHUNGAR,XRD120U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CHUNGAR|XRD90U-021|A,2026-07-09,CHUNGAR,XRD90U-021,A,28.75000000000001,20.75,8.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|CHUNGAR|XRD90U-021|B,2026-07-09,CHUNGAR,XRD90U-021,B,0.0,8.0,-8.0,SOLO EN CONTROL INTERNO
2026-07-09|CHUNGAR|XRD90USS-003|A,2026-07-09,CHUNGAR,XRD90USS-003,A,39.8,17.65,22.15,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|CHUNGAR|XRD90USS-003|B,2026-07-09,CHUNGAR,XRD90USS-003,B,0.0,22.15,-22.15,SOLO EN CONTROL INTERNO
2026-07-09|COBRIZA|XDR100ST-001|A,2026-07-09,COBRIZA,XDR100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XDR100ST-001|B,2026-07-09,COBRIZA,XDR100ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XLM75UFDR-003|A,2026-07-09,COBRIZA,XLM75UFDR-003,A,31.3,31.3,0.0,COINCIDE OK
2026-07-09|COBRIZA|XLM75UFDR-003|B,2026-07-09,COBRIZA,XLM75UFDR-003,B,18.0,18.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD125UFDR-002|A,2026-07-09,COBRIZA,XRD125UFDR-002,A,28.8,28.8,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD125UFDR-002|B,2026-07-09,COBRIZA,XRD125UFDR-002,B,29.19999999999999,29.2,-0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD150U-008|A,2026-07-09,COBRIZA,XRD150U-008,A,36.2,36.2,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD150U-008|B,2026-07-09,COBRIZA,XRD150U-008,B,42.6,42.6,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD50UFDR-001|A,2026-07-09,COBRIZA,XRD50UFDR-001,A,36.0,36.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD50UFDR-001|B,2026-07-09,COBRIZA,XRD50UFDR-001,B,30.1,30.1,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD50USS-002|A,2026-07-09,COBRIZA,XRD50USS-002,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD50USS-002|B,2026-07-09,COBRIZA,XRD50USS-002,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD80USS-006|A,2026-07-09,COBRIZA,XRD80USS-006,A,2.0,2.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD80USS-006|B,2026-07-09,COBRIZA,XRD80USS-006,B,35.4,35.4,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD90U-019|A,2026-07-09,COBRIZA,XRD90U-019,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COBRIZA|XRD90U-019|B,2026-07-09,COBRIZA,XRD90U-019,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|COLQUISIRI|XRD80USS-012|A,2026-07-09,COLQUISIRI,XRD80USS-012,A,20.0,20.0,0.0,COINCIDE OK
2026-07-09|COLQUISIRI|XRD80USS-012|B,2026-07-09,COLQUISIRI,XRD80USS-012,B,21.09999999999997,21.1,-0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XLM75UFDR-002|A,2026-07-09,CONDESTABLE,XLM75UFDR-002,A,10.5,10.5,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XLM75UFDR-002|B,2026-07-09,CONDESTABLE,XLM75UFDR-002,B,13.800000000000011,13.8,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XLM75UFDR-004|A,2026-07-09,CONDESTABLE,XLM75UFDR-004,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XLM75UFDR-004|B,2026-07-09,CONDESTABLE,XLM75UFDR-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XRD150USS-003|A,2026-07-09,CONDESTABLE,XRD150USS-003,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XRD150USS-003|B,2026-07-09,CONDESTABLE,XRD150USS-003,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XRD80ITH-001|A,2026-07-09,CONDESTABLE,XRD80ITH-001,A,36.0,36.0,0.0,COINCIDE OK
2026-07-09|CONDESTABLE|XRD80ITH-001|B,2026-07-09,CONDESTABLE,XRD80ITH-001,B,33.599999999999994,33.6,-0.0,COINCIDE OK
2026-07-09|CUCULII|XRD100ST-001|A,2026-07-09,CUCULI,XRD100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|CUCULII|XRD100ST-001|B,2026-07-09,CUCULI,XRD100ST-001,B,0.0,15.0,-15.0,SOLO EN CONTROL INTERNO
2026-07-09|CUCULI|XRD100ST-001|A,2026-07-09,CUCULI,XRD100ST-001,A,15.0,0.0,15.0,SOLO EN DETALLADO
2026-07-09|INMACULADA|XLM75UFDR-001|A,2026-07-09,INMACULADA,XLM75UFDR-001,A,25.8,4.8,21.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|INMACULADA|XLM75UFDR-001|B,2026-07-09,INMACULADA,XLM75UFDR-001,B,0.0,21.0,-21.0,SOLO EN CONTROL INTERNO
2026-07-09|INMACULADA|XRD150U-003|A,2026-07-09,INMACULADA,XRD150U-003,A,37.5,15.0,22.5,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|INMACULADA|XRD150U-003|B,2026-07-09,INMACULADA,XRD150U-003,B,0.0,22.5,-22.5,SOLO EN CONTROL INTERNO
2026-07-09|INMACULADA|XRD150USS-004|A,2026-07-09,INMACULADA,XRD150USS-004,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|INMACULADA|XRD150USS-004|B,2026-07-09,INMACULADA,XRD150USS-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|INMACULADA|XRD250U-001|A,2026-07-09,INMACULADA,XRD250U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-07-09|INMACULADA|XRD250U-001|B,2026-07-09,INMACULADA,XRD250U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|INMACULADA|XRD80USS-008|A,2026-07-09,INMACULADA,XRD80USS-008,A,40.5,12.0,28.5,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|INMACULADA|XRD80USS-008|B,2026-07-09,INMACULADA,XRD80USS-008,B,0.0,28.5,-28.5,SOLO EN CONTROL INTERNO
2026-07-09|INMACULADA|XRD90U-012|A,2026-07-09,INMACULADA,XRD90U-012,A,27.0,8.0,19.0,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|INMACULADA|XRD90U-012|B,2026-07-09,INMACULADA,XRD90U-012,B,0.0,19.0,-19.0,SOLO EN CONTROL INTERNO
2026-07-09|INMACULADA|XRD90U-016|A,2026-07-09,INMACULADA,XRD90U-016,A,23.0,11.4,11.6,REPARTICION DE TURNO (DIA/NOCHE)
2026-07-09|INMACULADA|XRD90U-016|B,2026-07-09,INMACULADA,XRD90U-016,B,0.0,11.6,-11.6,SOLO EN CONTROL INTERNO
2026-07-09|LA ESTRELLA|XRD150U-004|A,2026-07-09,LA ESTRELLA,XRD150U-004,A,6.300000000000011,6.3,0.0,COINCIDE OK
2026-07-09|LA ESTRELLA|XRD150U-004|B,2026-07-09,LA ESTRELLA,XRD150U-004,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|LA ESTRELLA|XRD150U-006|A,2026-07-09,LA ESTRELLA,XRD150U-006,A,13.899999999999991,13.9,-0.0,COINCIDE OK
2026-07-09|LA ESTRELLA|XRD150U-006|B,2026-07-09,LA ESTRELLA,XRD150U-006,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|MOROCOCHA|XRD150USS-002|A,2026-07-09,MOROCOCHA,XRD150USS-002,A,24.549999999999983,24.55,-0.0,COINCIDE OK
2026-07-09|MOROCOCHA|XRD150USS-002|B,2026-07-09,MOROCOCHA,XRD150USS-002,B,0.0,0.0,0.0,COINCIDE OK
2026-07-09|MOROCOCHA|XRD80USS-011|A,2026-07-09,MOROCOCHA,XRD80USS-011,A,27.25,27.25,0.0,COINCIDE OK
